,OrderNumber,OrderDate,Customer Name Index,Channel,Currency Code,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Price,Line Total,Total Unit Cost,Customer Names,Product Name,Region Name,county,state_code,state,type,latitude,longitude,area_code,population,households,median_income,land_area,water_area,time_zone,State
49454,SO - 0001152,2017-03-17,10,Wholesale,USD,AXW291,671,25,5,1165.8,5829.0,886.0079999999999,Unit Ltd,Product 25,Grand Forks,Grand Forks County,ND,North Dakota,City,47.92526,-97.03285,701,57011,23319,46149,69852722,488150,America/Chicago,North Dakota
49455,SO - 0001302,2017-03-17,48,Distributor,USD,AXW291,319,26,9,1192.6000000000001,10733.400000000001,632.0780000000001,Rochester Group,Product 26,North Port,Sarasota County,FL,Florida,City,27.04422,-82.23593,941,62345,22580,52571,257497336,12317102,America/New York,Florida
49456,SO - 0003947,2017-03-17,53,Export,USD,GUT930,270,10,5,1118.9,5594.5,671.34,Kare Corp,Product 10,Stratford (CDP),Fairfield County,CT,Connecticut,CDP,41.18454,-73.13317,203,52092,20714,66886,45291196,6294548,America/New York,Connecticut
49457,SO - 0009219,2017-03-17,141,Export,USD,AXW291,685,27,6,261.3,1567.8000000000002,164.619,Skinder Group,Product 27,Elizabeth,Union County,NJ,New Jersey,City,40.66399,-74.2107,908,129007,39433,43568,31905474,3459587,America/New York,New Jersey
49458,SO - 0009175,2017-03-17,7,Wholesale,USD,AXW291,807,26,12,991.6,11899.2,505.716,Skidoo Company,Product 26,Beaverton,Washington County,OR,Oregon,City,45.48706,-122.80371,503,96577,37238,56882,50563936,0,America/Los Angeles,Oregon
49459,SO - 0009751,2017-03-17,141,Distributor,USD,AXW291,760,4,12,4013.3,48159.600000000006,2568.512,Skinder Group,Product 4,Ramapo,Rockland County,NY,New York,Town,41.14077,-74.10498,845,135257,34566,66911,158352484,1803573,America/New York,New York
49460,SO - 0009823,2017-03-17,43,Export,USD,AXW291,630,16,5,3886.0,19430.0,2253.8799999999997,Pacific Ltd,Product 16,St. Paul,Ramsey County,MN,Minnesota,City,44.94441,-93.09327,651,300851,112988,48757,134612878,10884750,America/Chicago,Minnesota
49461,SO - 0003071,2017-03-17,110,Export,USD,AXW291,775,25,7,2271.3,15899.100000000002,1408.2060000000001,Holston Company,Product 25,Beavercreek (Township),Greene County,OH,Ohio,Township,39.72765,-84.03425,937,53427,21060,85670,126434953,1187375,America/New York,Ohio
49462,SO - 0003950,2017-03-17,5,Wholesale,USD,AXW291,264,5,12,978.2,11738.400000000001,528.2280000000001,Blogtags Ltd,Product 5,New Haven (Town),New Haven County,CT,Connecticut,Town,41.310810000000004,-72.92495,203,130322,49771,37192,48407373,3739487,America/New York,Connecticut
49463,SO - 0005538,2017-03-17,69,Wholesale,USD,AXW291,474,13,12,1051.9,12622.800000000001,525.95,Vinte Group,Product 13,Calumet,Lake County,IN,Indiana,Township,41.58533,-87.35516,219,100453,39770,31332,158624821,19428725,America/Chicago,Indiana
49464,SO - 0005552,2017-03-17,146,Export,USD,NXH382,517,21,7,3189.2000000000003,22324.4,2647.036,Vimbo Company,Product 21,Kansas City,Wyandotte County,KS,Kansas,City,39.11417,-94.62746,913,151306,54629,38749,323260927,9232017,America/Chicago,Kansas
49465,SO - 0008073,2017-03-17,43,Wholesale,USD,AXW291,299,23,11,2599.6,28595.6,1065.836,Pacific Ltd,Product 23,Gainesville,Alachua County,FL,Florida,City,29.65163,-82.32483,352,130128,47968,31818,161411152,3017660,America/New York,Florida
49466,SO - 0002078,2017-03-17,50,Wholesale,USD,AXW291,411,29,5,3999.9,19999.5,3279.9179999999997,Wordtune Company,Product 29,Du Page,Will County,IL,Illinois,Township,41.68366,-88.08834,630,88783,27285,76058,93921849,1300802,America/Chicago,Illinois
49467,SO - 0003076,2017-03-17,36,Distributor,USD,NXH382,142,24,10,3946.3,39463.0,3354.355,Trunyx Ltd,Product 24,Ontario,San Bernardino County,CA,California,City,34.06334,-117.65089,909,171214,47375,54114,129329742,159101,America/Los Angeles,California
49468,SO - 0006834,2017-03-17,33,Wholesale,USD,GUT930,434,26,8,3859.2000000000003,30873.600000000002,2431.2960000000003,Cadila Ltd,Product 26,Niles (Township),Cook County,IL,Illinois,Township,42.03209,-87.75778,847,106229,37478,69857,55058020,0,America/Chicago,Illinois
49469,SO - 0008869,2017-03-17,98,Export,USD,FLR025,45,26,10,1085.4,10854.0,803.196,Natures Group,Product 26,Arden-Arcade,Sacramento County,CA,California,CDP,38.60336,-121.38005,916,92844,40602,45489,46185637,232743,America/Los Angeles,California
49470,SO - 0009348,2017-03-17,40,Wholesale,USD,AXW291,939,25,9,1065.3,9587.699999999999,490.038,Twinte Group,Product 25,Alexandria,Alexandria city,VA,Virginia,City,38.80484,-77.04692,571,153511,66879,89134,38977688,1127171,America/New York,Virginia
49471,SO - 0009085,2017-03-17,40,Wholesale,USD,AXW291,507,28,8,3819.0,30552.0,2902.44,Twinte Group,Product 28,Portage,St. Joseph County,IN,Indiana,Township,41.66997,-86.27628,574,93008,32714,33567,89259849,1139710,America/Indiana/Indianapolis,Indiana
49472,SO - 000731,2017-03-18,86,Wholesale,USD,NXH382,709,23,7,2251.2000000000003,15758.400000000001,1620.864,Voolith Ltd,Product 23,Trenton,Mercer County,NJ,New Jersey,City,40.21705,-74.74294,609,84225,27844,34257,19589280,1659888,America/New York,New Jersey
49473,SO - 0001535,2017-03-18,69,Wholesale,USD,NXH382,337,9,6,844.2,5065.200000000001,430.54200000000003,Vinte Group,Product 9,Sanford,Seminole County,FL,Florida,City,28.80055,-81.27312,407,58111,19039,38273,59720123,9150087,America/New York,Florida
49474,SO - 0002332,2017-03-18,71,Wholesale,USD,NXH382,933,14,8,5983.1,47864.8,2632.5640000000003,Remedy Ltd,Product 14,Sandy,Salt Lake County,UT,Utah,City,40.59161,-111.8841,385,93613,29010,79491,61218442,28350,America/Denver,Utah
49475,SO - 0002529,2017-03-18,88,Wholesale,USD,NXH382,144,19,7,2820.7000000000003,19744.9,2228.3530000000005,Twitterbri Ltd,Product 19,Oxnard,Ventura County,CA,California,City,34.1975,-119.17705,805,207254,50815,60621,69672461,31875278,America/Los Angeles,California
49476,SO - 0004412,2017-03-18,168,Distributor,USD,NXH382,201,26,9,1065.3,9587.699999999999,607.2209999999999,Podcat Corp,Product 26,Thousand Oaks,Ventura County,CA,California,City,34.17056,-118.8375,805,129339,45912,100946,142919822,387875,America/Los Angeles,California
49477,SO - 0005286,2017-03-18,59,Export,USD,NXH382,933,13,6,1159.1000000000001,6954.6,486.82200000000006,Gabvine Ltd,Product 13,Sandy,Salt Lake County,UT,Utah,City,40.59161,-111.8841,385,93613,29010,79491,61218442,28350,America/Denver,Utah
49478,SO - 0005360,2017-03-18,154,Export,USD,NXH382,196,26,11,1065.3,11718.3,490.038,GOOD Ltd,Product 26,South San Francisco,San Mateo County,CA,California,City,37.65472,-122.40778,650,67271,21136,81439,23769810,54435146,America/Los Angeles,California
49479,SO - 0005864,2017-03-18,130,Wholesale,USD,NXH382,457,10,5,911.2,4556.0,492.04800000000006,Jayo Company,Product 10,Springfield,Sangamon County,IL,Illinois,City,39.80172,-89.64371,217,116565,50575,49868,155637192,16272442,America/Chicago,Illinois
49480,SO - 0006317,2017-03-18,95,Export,USD,NXH382,233,16,6,2378.5,14271.0,1070.325,Realbridge Corp,Product 16,Fort Collins,Larimer County,CO,Colorado,City,40.58526,-105.08442,970,161175,58918,55647,144576803,3196479,America/Denver,Colorado
49481,SO - 0010567,2017-03-18,130,Export,USD,AXW291,160,14,7,241.20000000000002,1688.4,154.36800000000002,Jayo Company,Product 14,Rancho Cucamonga,San Bernardino County,CA,California,City,34.1064,-117.59311,909,175236,55240,77396,103562370,24723,America/Los Angeles,California
49482,SO - 0009978,2017-03-18,113,Distributor,USD,AXW291,814,6,5,984.9,4924.5,610.638,Talane Group,Product 6,Portland,Clackamas County/Multnomah County/Washington County,OR,Oregon,City,45.53695,-122.64997,503,632309,254167,55003,345657944,30147582,America/Los Angeles,Oregon
49483,SO - 000106,2017-03-18,124,Wholesale,USD,NXH382,966,12,6,1038.5,6231.0,446.555,Roomm Company,Product 12,Marysville,Snohomish County,WA,Washington,City,48.05176,-122.17708,360,66773,22653,65434,53590066,675885,America/Los Angeles,Washington
49484,SO - 0001269,2017-03-18,94,Wholesale,USD,AXW291,816,28,6,904.5,5427.0,741.6899999999999,Browsetype Corp,Product 28,Springfield,Lane County,OR,Oregon,City,44.04624,-123.02203,541,60870,24002,39729,40881564,29713,America/Los Angeles,Oregon
49485,SO - 0001428,2017-03-18,126,Wholesale,USD,AXW291,287,13,11,2512.5,27637.5,2060.25,Rhynoodle Ltd,Product 13,Coconut Creek,Broward County,FL,Florida,City,26.25175,-80.17894,954,59302,22113,52800,30711918,392549,America/New York,Florida
49486,SO - 0002404,2017-03-18,27,Wholesale,USD,AXW291,27,2,9,6157.3,55415.700000000004,4802.694,Wise Company,Product 2,Goodyear,Maricopa County,AZ,Arizona,City,33.43532,-112.35821,623,79003,23882,70323,495203854,86125,America/Phoenix,Arizona
49487,SO - 0004265,2017-03-18,131,Wholesale,USD,FLR025,815,3,12,1011.7,12140.400000000001,414.79699999999997,Rooxo Company,Product 3,Salem,Marion County/Polk County,OR,Oregon,City,44.92371,-123.02319,503,164549,57729,47191,125786966,1433926,America/Los Angeles,Oregon
49488,SO - 0004635,2017-03-18,116,Wholesale,USD,AXW291,105,2,11,3437.1,37808.1,2887.1639999999998,Epic Group,Product 2,Huntington Beach,Orange County,CA,California,City,33.6603,-117.99923,657,201899,74460,83252,69762694,13438927,America/Los Angeles,California
49489,SO - 0005060,2017-03-18,56,Wholesale,USD,NXH382,198,13,5,3892.7000000000003,19463.5,2102.0580000000004,Realpoint Corp,Product 13,Stockton,San Joaquin County,CA,California,City,37.9577,-121.29078,209,305658,92440,44797,159717213,7984586,America/Los Angeles,California
49490,SO - 0007460,2017-03-18,155,Wholesale,USD,AXW291,250,5,10,1011.7,10117.0,556.4350000000001,Zoomdog Corp,Product 5,East Hartford (CDP),Hartford County,CT,Connecticut,CDP,41.78232,-72.61203,959,51211,20225,48369,46610800,1904156,America/New York,Connecticut
49491,SO - 0009883,2017-03-18,59,Export,USD,AXW291,527,28,5,683.4,3417.0,328.032,Gabvine Ltd,Product 28,Lexington-Fayette,Fayette County,KY,Kentucky,Urban County ,38.0498,-84.45855,859,314488,125752,49778,734642357,4922241,America/New York,Kentucky
49492,SO - 0008910,2017-03-18,80,Wholesale,USD,GUT930,70,27,7,1105.5,7738.5,784.905,Realbuzz Ltd,Product 27,Cupertino,Santa Clara County,CA,California,City,37.323,-122.03218,408,60572,20422,141953,29295950,2520,America/Los Angeles,California
49493,SO - 0009578,2017-03-18,155,Wholesale,USD,AXW291,257,13,12,241.20000000000002,2894.4,149.544,Zoomdog Corp,Product 13,Meriden,New Haven County,CT,Connecticut,City,41.53815,-72.80704,203,59988,24663,54588,61625575,937980,America/New York,Connecticut
49494,SO - 0009791,2017-03-18,101,Wholesale,USD,GUT930,450,20,5,3792.2000000000003,18961.0,2919.994,Feednation Corp,Product 20,Proviso,Cook County,IL,Illinois,Township,41.86472,-87.87119,708,151772,54255,53281,76908074,254,America/Chicago,Illinois
49495,SO - 0009979,2017-03-18,79,Wholesale,USD,AXW291,34,2,8,1313.2,10505.6,840.4480000000001,Blogspan Ltd,Product 2,Surprise,Maricopa County,AZ,Arizona,City,33.63059,-112.33322,623,128422,45054,59916,279333692,295024,America/Phoenix,Arizona
49496,SO - 0010151,2017-03-18,139,Distributor,USD,NXH382,486,5,9,3825.7000000000003,34431.3,2486.7050000000004,Zoomzone Corp,Product 5,Franklin,Marion County,IN,Indiana,Township,39.67733,-86.01079,317,56930,19420,63682,109199696,22840,America/Indiana/Indianapolis,Indiana
49497,SO - 0001891,2017-03-18,49,Distributor,USD,GUT930,463,14,12,3926.2000000000003,47114.4,2669.8160000000003,Skyvu Group,Product 14,Waukegan,Lake County,IL,Illinois,City,42.36363,-87.84479,847,88475,28826,45845,62648068,575656,America/Chicago,Illinois
49498,SO - 0004138,2017-03-18,145,Distributor,USD,AXW291,697,26,9,1889.4,17004.600000000002,1095.852,Janyx Group,Product 26,Newark,Essex County,NJ,New Jersey,City,40.73566,-74.17237,973,281944,92675,33139,62531085,4509710,America/New York,New Jersey
49499,SO - 0004291,2017-03-18,70,Wholesale,USD,NXH382,926,19,7,991.6,6941.2,525.548,Cogidoo Company,Product 19,Lehi,Utah County,UT,Utah,City,40.39162,-111.85077,385,58486,13732,77662,71482592,950026,America/Denver,Utah
49500,SO - 0004500,2017-03-18,173,Export,USD,NXH382,123,4,7,1018.4,7128.8,580.4879999999999,H Ltd,Product 4,Madera,Madera County,CA,California,City,36.96134,-120.06072,559,64208,16791,40457,40893995,0,America/Los Angeles,California
49501,SO - 0005609,2017-03-18,58,Distributor,USD,AXW291,833,10,7,3966.4,27764.8,1903.872,Ozu Ltd,Product 10,Cranston,Providence County,RI,Rhode Island,City,41.77982,-71.43728,401,81073,30208,59701,73400872,4145372,America/New York,Rhode Island
49502,SO - 0005885,2017-03-18,113,Wholesale,USD,GUT930,6,5,11,1132.3,12455.3,634.0880000000001,Talane Group,Product 5,Huntsville,Limestone County/Madison County,AL,Alabama,City,34.69901,-86.67298,256,190582,78554,48775,552604579,3452021,America/Chicago,Alabama
49503,SO - 0007149,2017-03-18,75,Wholesale,USD,NXH382,3,20,6,6411.900000000001,38471.4,5001.282,Cogilith Group,Product 20,Decatur,Limestone County/Morgan County,AL,Alabama,City,34.57332,-86.99214,256,55437,22294,41496,141006257,17594716,America/Chicago,Alabama
49504,SO - 0009803,2017-03-18,122,Distributor,USD,AXW291,186,3,9,790.6,7115.400000000001,347.86400000000003,Brightdog Corp,Product 3,Santa Barbara,Santa Barbara County,CA,California,City,34.42083,-119.69819,805,91842,34973,66107,50478061,58275323,America/Los Angeles,California
49505,SO - 0008831,2017-03-18,158,Distributor,USD,AXW291,52,26,10,1983.2,19832.0,1189.92,Linklinks Ltd,Product 26,Burbank,Los Angeles County,CA,California,City,34.18084,-118.30897,818,105319,41361,66076,44947219,94286,America/Los Angeles,California
49506,SO - 0009310,2017-03-18,53,Wholesale,USD,AXW291,393,5,12,2452.2000000000003,29426.4,1642.9740000000004,Kare Corp,Product 5,Berwyn (Township),Cook County,IL,Illinois,Township,41.84333,-87.79093,708,56368,18291,57355,10112485,0,America/Chicago,Illinois
49507,SO - 0003675,2017-03-18,66,Distributor,USD,GUT930,981,20,9,3108.8,27979.2,2549.216,Bluezoom Group,Product 20,Appleton,Outagamie County/Calumet County/Winnebago County,WI,Wisconsin,City,44.27795,-88.38826,920,74139,28447,53588,63411082,1264402,America/Chicago,Wisconsin
49508,SO - 0004305,2017-03-18,131,Export,USD,AXW291,39,26,10,221.1,2211.0,112.761,Rooxo Company,Product 26,Alhambra,Los Angeles County,CA,California,City,34.09529,-118.12701,626,85551,29174,53582,19764230,1730,America/Los Angeles,California
49509,SO - 0004630,2017-03-18,146,Distributor,USD,GUT930,339,27,7,5386.8,37707.6,3878.496,Vimbo Company,Product 27,Spring Hill,Hernando County,FL,Florida,CDP,28.47689,-82.52546,352,100270,39038,41308,154983928,6194314,America/New York,Florida
49510,SO - 0006631,2017-03-18,157,Distributor,USD,NXH382,237,17,12,2666.6,31999.199999999997,1466.63,Flipstorm Group,Product 17,Lakewood,Jefferson County,CO,Colorado,City,39.70471,-105.08137,303,152597,63159,56954,111039036,3056315,America/Denver,Colorado
49511,SO - 0007907,2017-03-18,148,Distributor,USD,AXW291,576,23,11,3289.7000000000003,36186.700000000004,2204.099,Jabbercube Corp,Product 23,Rockville,Montgomery County,MD,Maryland,City,39.084,-77.15276,301,66980,24755,100239,35180306,92311,America/New York,Maryland
49512,SO - 0009999,2017-03-18,158,Wholesale,USD,GUT930,144,25,10,2438.8,24388.0,1365.7280000000003,Linklinks Ltd,Product 25,Oxnard,Ventura County,CA,California,City,34.1975,-119.17705,805,207254,50815,60621,69672461,31875278,America/Los Angeles,California
49513,SO - 0009121,2017-03-18,140,Export,USD,FLR025,623,13,9,1969.8,17728.2,1398.558,Safecor Corp,Product 13,Lakeville,Dakota County,MN,Minnesota,City,44.64969,-93.24272,952,60633,19595,95130,93578276,4597185,America/Chicago,Minnesota
49514,SO - 0010431,2017-03-18,146,Distributor,USD,NXH382,826,25,9,3906.1,35154.9,2499.904,Vimbo Company,Product 25,Lower Merion,Montgomery County,PA,Pennsylvania,Township,40.02991,-75.27897,610,58177,22476,118704,61309307,415713,America/New York,Pennsylvania
49515,SO - 000303,2017-03-18,154,Wholesale,USD,GUT930,709,27,6,1098.8,6592.799999999999,857.064,GOOD Ltd,Product 27,Trenton,Mercer County,NJ,New Jersey,City,40.21705,-74.74294,609,84225,27844,34257,19589280,1659888,America/New York,New Jersey
49516,SO - 0001112,2017-03-18,78,Distributor,USD,GUT930,270,11,6,6505.7,39034.2,5399.731,US Ltd,Product 11,Stratford (CDP),Fairfield County,CT,Connecticut,CDP,41.18454,-73.13317,203,52092,20714,66886,45291196,6294548,America/New York,Connecticut
49517,SO - 0002842,2017-03-18,41,Export,USD,NXH382,910,30,6,1018.4,6110.4,427.72799999999995,Pixoboo Corp,Product 30,Port Arthur,Orange County/Jefferson County,TX,Texas,City,29.8334,-93.96632,409,55340,19806,32863,199226756,174180228,America/Chicago,Texas
49518,SO - 0003051,2017-03-18,4,Wholesale,USD,FLR025,213,16,5,5440.400000000001,27202.000000000004,2393.7760000000003,Eire Corp,Product 16,Vista,San Diego County,CA,California,City,33.20004,-117.24254,760,100890,30451,50601,48380231,0,America/Los Angeles,California
49519,SO - 0004624,2017-03-18,13,Wholesale,USD,FLR025,65,17,8,1721.9,13775.2,688.7600000000001,Nexus Group,Product 17,Colton,San Bernardino County,CA,California,City,34.0739,-117.31365,909,54621,15432,41565,39689349,1852708,America/Los Angeles,California
49520,SO - 0005609,2017-03-18,58,Distributor,USD,AXW291,942,10,7,3966.4,27764.8,1903.872,Ozu Ltd,Product 10,Chesapeake,Chesapeake city,VA,Virginia,City,36.81904,-76.27494,757,235429,81518,68620,876737780,32210024,America/New York,Virginia
49521,SO - 0006567,2017-03-18,72,Distributor,USD,AXW291,930,21,12,1145.7,13748.400000000001,756.162,Wordware Company,Product 21,Orem,Utah County,UT,Utah,City,40.2969,-111.69465,385,94457,26149,55166,47854323,0,America/Denver,Utah
49522,SO - 0006690,2017-03-18,59,Wholesale,USD,AXW291,263,28,6,1112.2,6673.200000000001,700.686,Gabvine Ltd,Product 28,New Haven,New Haven County,CT,Connecticut,City,41.30815,-72.92816,203,130322,49771,37192,48407373,3739487,America/New York,Connecticut
49523,SO - 0010074,2017-03-18,66,Wholesale,USD,FLR025,825,26,12,964.8000000000001,11577.6,549.936,Bluezoom Group,Product 26,Levittown,Bucks County,PA,Pennsylvania,CDP,40.15511,-74.82877,445,51326,18095,69878,26311722,253129,America/New York,Pennsylvania
49524,SO - 0008999,2017-03-18,126,Distributor,USD,AXW291,159,15,8,5601.2,44809.6,2632.564,Rhynoodle Ltd,Product 15,Rancho Cordova,Sacramento County,CA,California,City,38.58907,-121.30273,530,71017,24063,52530,90270322,951439,America/Los Angeles,California
49525,SO - 0001486,2017-03-18,171,Distributor,USD,AXW291,31,5,7,6512.400000000001,45586.8,3712.068,Accord Group,Product 5,Phoenix,Maricopa County,AZ,Arizona,City,33.44838,-112.07404,602,1563025,525610,47326,1340692038,3247104,America/Phoenix,Arizona
49526,SO - 0004503,2017-03-18,119,Distributor,USD,FLR025,13,14,8,2519.2000000000003,20153.600000000002,1058.064,Livepath Corp,Product 14,Jonesboro,Craighead County,AR,Arkansas,City,35.8423,-90.70428,870,73907,27335,41688,208130553,1488060,America/Chicago,Arkansas
49527,SO - 0004542,2017-03-18,6,Wholesale,USD,FLR025,718,13,5,268.0,1340.0,112.56,Family Corp,Product 13,Rio Rancho,Sandoval County/Bernalillo County,NM,New Mexico,City,35.28507,-106.69887,505,94171,32511,60893,267988009,828097,America/Denver,New Mexico
49528,SO - 0005658,2017-03-18,101,Wholesale,USD,GUT930,315,13,11,3872.6,42598.6,2517.19,Feednation Corp,Product 13,Miami Beach,Miami-Dade County,FL,Florida,City,25.79065,-80.13005,305,92312,43266,44342,19903821,19510956,America/New York,Florida
49529,SO - 0002567,2017-03-19,5,Distributor,USD,NXH382,300,1,5,5453.8,27269.0,3163.2039999999997,Blogtags Ltd,Product 1,Hialeah,Miami-Dade County,FL,Florida,City,25.8576,-80.27811,305,237069,69219,29249,55623172,3481216,America/New York,Florida
49530,SO - 0002603,2017-03-19,80,Distributor,USD,NXH382,224,13,9,3557.7000000000003,32019.300000000003,2170.197,Realbuzz Ltd,Product 13,Arvada,Jefferson County/Adams County,CO,Colorado,City,39.83373,-105.15031,303,115368,44615,69938,100047257,1882996,America/Denver,Colorado
